set_number,sentID_in_set,theme,numerosity,tense,sentence,word_count,structure,sentID_in_dataset
40,8,science,plural,past,The skilled physicists in the lab carefully analyzed the data.,10,control_d,944
40,9,science,plural,past,The physicists who studied math analyzed the data.,8,standard_subject_a,945
40,10,science,plural,past,The physicists who studied math carefully analyzed the data.,9,standard_subject_b,946
40,11,science,plural,past,The skilled physicists who studied math analyzed the data.,9,standard_subject_c,947
40,12,science,plural,past,The skilled physicists who studied math carefully analyzed the data.,10,standard_subject_d,948
40,13,science,plural,past,The physicists who the engineers helped analyzed the data.,9,standard_object_a,949
40,14,science,plural,past,The physicists who the engineers helped carefully analyzed the data.,10,standard_object_b,950
40,15,science,plural,past,The skilled physicists who the engineers helped analyzed the data.,10,standard_object_c,951
40,16,science,plural,past,The skilled physicists who the engineers helped carefully analyzed the data.,11,standard_object_d,952
40,17,science,plural,past,The physicists who created the models that simulated the processes analyzed the data.,13,nested_subject_a,953
40,18,science,plural,past,The physicists who created the models that simulated the processes carefully analyzed the data.,14,nested_subject_b,954
40,19,science,plural,past,The skilled physicists who created the models that simulated the processes analyzed the data.,14,nested_subject_c,955
40,20,science,plural,past,The skilled physicists who created the models that simulated the processes carefully analyzed the data.,15,nested_subject_d,956
40,21,science,plural,past,The physicists who the researchers who the computers aided assisted analyzed the data.,13,nested_object_a,957
40,22,science,plural,past,The physicists who the researchers who the computers aided assisted carefully analyzed the data.,14,nested_object_b,958
40,23,science,plural,past,The skilled physicists who the researchers who the computers aided assisted analyzed the data.,14,nested_object_c,959
40,24,science,plural,past,The skilled physicists who the researchers who the computers aided assisted carefully analyzed the data.,15,nested_object_d,960
41,1,science,plural,present,The robots process data.,4,baseline_a,961
41,2,science,plural,present,The robots quickly process data.,5,baseline_b,962
41,3,science,plural,present,The efficient robots process data.,5,baseline_c,963
41,4,science,plural,present,The efficient robots quickly process data.,6,baseline_d,964
41,5,science,plural,present,The robots in the lab process data.,7,control_a,965
41,6,science,plural,present,The robots in the lab quickly process data.,8,control_b,966
41,7,science,plural,present,The efficient robots in the lab process data.,8,control_c,967
41,8,science,plural,present,The efficient robots in the lab quickly process data.,9,control_d,968
41,9,science,plural,present,The robots that run smoothly process data.,7,standard_subject_a,969
41,10,science,plural,present,The robots that run smoothly quickly process data.,8,standard_subject_b,970
41,11,science,plural,present,The efficient robots that run smoothly process data.,8,standard_subject_c,971
41,12,science,plural,present,The efficient robots that run smoothly quickly process data.,9,standard_subject_d,972
41,13,science,plural,present,The robots that the engineers designed process data.,8,standard_object_a,973
41,14,science,plural,present,The robots that the engineers designed quickly process data.,9,standard_object_b,974
41,15,science,plural,present,The efficient robots that the engineers designed process data.,9,standard_object_c,975
41,16,science,plural,present,The efficient robots that the engineers designed quickly process data.,10,standard_object_d,976
41,17,science,plural,present,The robots that compute the codes that are encrypted process data.,11,nested_subject_a,977
41,18,science,plural,present,The robots that compute the codes that are encrypted quickly process data.,12,nested_subject_b,978
41,19,science,plural,present,The efficient robots that compute the codes that are encrypted process data.,12,nested_subject_c,979
41,20,science,plural,present,The efficient robots that compute the codes that are encrypted quickly process data.,13,nested_subject_d,980
41,21,science,plural,present,The robots that the programmers who the company hired train process data.,12,nested_object_a,981
41,22,science,plural,present,The robots that the programmers who the company hired train quickly process data.,13,nested_object_b,982
41,23,science,plural,present,The efficient robots that the programmers who the company hired train process data.,13,nested_object_c,983
41,24,science,plural,present,The efficient robots that the programmers who the company hired train quickly process data.,14,nested_object_d,984
42,1,science,singular,past,The engineer designed the circuit.,5,baseline_a,985
42,2,science,singular,past,The engineer carefully designed the circuit.,7,baseline_b,986
42,3,science,singular,past,The experienced engineer designed the circuit.,6,baseline_c,987
42,4,science,singular,past,The experienced engineer carefully designed the circuit.,7,baseline_d,988
42,5,science,singular,past,The engineer in the lab designed the circuit.,8,control_a,989
42,6,science,singular,past,The engineer in the lab carefully designed the circuit.,9,control_b,990
42,7,science,singular,past,The experienced engineer in the lab designed the circuit.,9,control_c,991
42,8,science,singular,past,The experienced engineer in the lab carefully designed the circuit.,10,control_d,992
42,9,science,singular,past,The engineer who studied physics designed the circuit.,8,standard_subject_a,993
42,10,science,singular,past,The engineer who studied physics carefully designed the circuit.,9,standard_subject_b,994
42,11,science,singular,past,The experienced engineer who studied physics designed the circuit.,9,standard_subject_c,995
42,12,science,singular,past,The experienced engineer who studied physics carefully designed the circuit.,10,standard_subject_d,996
42,13,science,singular,past,The engineer who the manager hired designed the circuit.,9,standard_object_a,997
42,14,science,singular,past,The engineer who the manager hired carefully designed the circuit.,10,standard_object_b,998
42,15,science,singular,past,The experienced engineer who the manager hired designed the circuit.,10,standard_object_c,999
42,16,science,singular,past,The experienced engineer who the manager hired carefully designed the circuit.,11,standard_object_d,1000
42,17,science,singular,past,The engineer who read the manual that explained the process designed the circuit.,13,nested_subject_a,1001
42,18,science,singular,past,The engineer who read the manual that explained the process carefully designed the circuit.,14,nested_subject_b,1002
42,19,science,singular,past,The experienced engineer who read the manual that explained the process designed the circuit.,14,nested_subject_c,1003
42,20,science,singular,past,The experienced engineer who read the manual that explained the process carefully designed the circuit.,15,nested_subject_d,1004
42,21,science,singular,past,The engineer who the colleague who the company employed assisted designed the circuit.,13,nested_object_a,1005
42,22,science,singular,past,The engineer who the colleague who the company employed assisted carefully designed the circuit.,14,nested_object_b,1006
42,23,science,singular,past,The experienced engineer who the colleague who the company employed assisted designed the circuit.,14,nested_object_c,1007
42,24,science,singular,past,The experienced engineer who the colleague who the company employed assisted carefully designed the circuit.,15,nested_object_d,1008
43,1,science,singular,present,The scientist uses the microscope.,5,baseline_a,1009
43,2,science,singular,present,The scientist carefully uses the microscope.,6,baseline_b,1010
43,3,science,singular,present,The experienced scientist uses the microscope.,6,baseline_c,1011
43,4,science,singular,present,The experienced scientist carefully uses the microscope.,7,baseline_d,1012
43,5,science,singular,present,The scientist in the lab uses the microscope.,8,control_a,1013
43,6,science,singular,present,The scientist in the lab carefully uses the microscope.,9,control_b,1014
43,7,science,singular,present,The experienced scientist in the lab uses the microscope.,9,control_c,1015
43,8,science,singular,present,The experienced scientist in the lab carefully uses the microscope.,10,control_d,1016
43,9,science,singular,present,The scientist who studied biology uses the microscope.,8,standard_subject_a,1017
43,10,science,singular,present,The scientist who studied biology carefully uses the microscope.,9,standard_subject_b,1018
43,11,science,singular,present,The experienced scientist who studied biology uses the microscope.,9,standard_subject_c,1019
43,12,science,singular,present,The experienced scientist who studied biology carefully uses the microscope.,10,standard_subject_d,1020
43,13,science,singular,present,The scientist who the engineer assisted uses the microscope.,9,standard_object_a,1021
43,14,science,singular,present,The scientist who the engineer assisted carefully uses the microscope.,10,standard_object_b,1022
43,15,science,singular,present,The experienced scientist who the engineer assisted uses the microscope.,10,standard_object_c,1023
43,16,science,singular,present,The experienced scientist who the engineer assisted carefully uses the microscope.,11,standard_object_d,1024
43,17,science,singular,present,The scientist who analyzed the data that was from the satellite uses the microscope.,14,nested_subject_a,1025
43,18,science,singular,present,The scientist who analyzed the data that was from the satellite carefully uses the microscope.,15,nested_subject_b,1026
43,19,science,singular,present,The experienced scientist who analyzed the data that was from the satellite uses the microscope.,15,nested_subject_c,1027
43,20,science,singular,present,The experienced scientist who analyzed the data that was from the satellite carefully uses the microscope.,16,nested_subject_d,1028
43,21,science,singular,present,The scientist who the researcher who the university hired advised uses the microscope.,13,nested_object_a,1029
43,22,science,singular,present,The scientist who the researcher who the university hired advised carefully uses the microscope.,14,nested_object_b,1030
43,23,science,singular,present,The experienced scientist who the researcher who the university hired advised uses the microscope.,14,nested_object_c,1031
43,24,science,singular,present,The experienced scientist who the researcher who the university hired advised carefully uses the microscope.,15,nested_object_d,1032
44,1,shopping,plural,past,The store owners bought old products.,6,baseline_a,1033
44,2,shopping,plural,past,The store owners reluctantly bought old products.,7,baseline_b,1034
44,3,shopping,plural,past,The skilled store owners bought old products.,7,baseline_c,1035
44,4,shopping,plural,past,The skilled store owners reluctantly bought old products.,8,baseline_d,1036
44,5,shopping,plural,past,The store owners in the market bought old products.,9,control_a,1037
44,6,shopping,plural,past,The store owners in the market reluctantly bought old products.,10,control_b,1038
44,7,shopping,plural,past,The skilled store owners in the market bought old products.,10,control_c,1039
44,8,shopping,plural,past,The skilled store owners in the market reluctantly bought old products.,11,control_d,1040
44,9,shopping,plural,past,The store owners who worked long hours bought old products.,10,standard_subject_a,1041
44,10,shopping,plural,past,The store owners who worked long hours reluctantly bought old products.,11,standard_subject_b,1042
44,11,shopping,plural,past,The skilled store owners who worked long hours bought old products.,11,standard_subject_c,1043
44,12,shopping,plural,past,The skilled store owners who worked long hours reluctantly bought old products.,12,standard_subject_d,1044
44,13,shopping,plural,past,The store owners who the suppliers trusted bought old products.,10,standard_object_a,1045
44,14,shopping,plural,past,The store owners who the suppliers trusted reluctantly bought old products.,11,standard_object_b,1046
44,15,shopping,plural,past,The skilled store owners who the suppliers trusted bought old products.,11,standard_object_c,1047
44,16,shopping,plural,past,The skilled store owners who the suppliers trusted reluctantly bought old products.,12,standard_object_d,1048
44,17,shopping,plural,past,The store owners who reviewed the prices that were on the lists bought old products.,15,nested_subject_a,1049
44,18,shopping,plural,past,The store owners who reviewed the prices that were on the lists reluctantly bought old products.,16,nested_subject_b,1050
44,19,shopping,plural,past,The skilled store owners who reviewed the prices that were on the lists bought old products.,16,nested_subject_c,1051
44,20,shopping,plural,past,The skilled store owners who reviewed the prices that were on the lists reluctantly bought old products.,17,nested_subject_d,1052
44,21,shopping,plural,past,The store owners who the managers who the employees respected believed bought old products.,14,nested_object_a,1053
44,22,shopping,plural,past,The store owners who the managers who the employees respected believed reluctantly bought old products.,15,nested_object_b,1054
44,23,shopping,plural,past,The skilled store owners who the managers who the employees respected believed bought old products.,15,nested_object_c,1055
44,24,shopping,plural,past,The skilled store owners who the managers who the employees respected believed reluctantly bought old products.,16,nested_object_d,1056
45,1,shopping,plural,past,The cashiers gave great deals.,6,baseline_a,1057
45,2,shopping,plural,past,The cashiers enthusiastically gave great deals.,7,baseline_b,1058
45,3,shopping,plural,past,The trustworthy cashiers gave great deals.,7,baseline_c,1059
45,4,shopping,plural,past,The trustworthy cashiers enthusiastically gave great deals.,8,baseline_d,1060
45,5,shopping,plural,past,The cashiers in the stores gave great deals.,9,control_a,1061
45,6,shopping,plural,past,The cashiers in the stores enthusiastically gave great deals.,10,control_b,1062
45,7,shopping,plural,past,The trustworthy cashiers in the stores gave great deals.,10,control_c,1063
45,8,shopping,plural,past,The trustworthy cashiers in the stores enthusiastically gave great deals.,11,control_d,1064
45,9,shopping,plural,past,The cashiers who price items carefully gave great deals.,10,standard_subject_a,1065
45,10,shopping,plural,past,The cashiers who price items carefully enthusiastically gave great deals.,11,standard_subject_b,1066
45,11,shopping,plural,past,The trustworthy cashiers who price items carefully gave great deals.,11,standard_subject_c,1067
45,12,shopping,plural,past,The trustworthy cashiers who price items carefully enthusiastically gave great deals.,12,standard_subject_d,1068
45,13,shopping,plural,past,The cashiers who the managers supervise gave great deals.,10,standard_object_a,1069
45,14,shopping,plural,past,The cashiers who the managers supervise enthusiastically gave great deals.,11,standard_object_b,1070
45,15,shopping,plural,past,The trustworthy cashiers who the managers supervise gave great deals.,11,standard_object_c,1071
45,16,shopping,plural,past,The trustworthy cashiers who the managers supervise enthusiastically gave great deals.,12,standard_object_d,1072
45,17,shopping,plural,past,The cashiers who met customers who bought fruit gave great deals.,11,nested_subject_a,1073
45,18,shopping,plural,past,The cashiers who met customers who bought fruit enthusiastically gave great deals.,12,nested_subject_b,1074
45,19,shopping,plural,past,The trustworthy cashiers who met customers who bought fruit gave great deals.,12,nested_subject_c,1075
45,20,shopping,plural,past,The trustworthy cashiers who met customers who bought fruit enthusiastically gave great deals.,13,nested_subject_d,1076
45,21,shopping,plural,past,The cashiers who buyers whom the directors pleased praise gave great deals.,12,nested_object_a,1077
45,22,shopping,plural,past,The cashiers who buyers whom the directors pleased praise enthusiastically gave great deals.,13,nested_object_b,1078
45,23,shopping,plural,past,The trustworthy cashiers who buyers whom the directors pleased praise gave great deals.,13,nested_object_c,1079
45,24,shopping,plural,past,The trustworthy cashiers who buyers whom the directors pleased praise enthusiastically gave great deals.,14,nested_object_d,1080
46,1,shopping,singular,past,The shopkeeper sold an old watch.,6,baseline_a,1081
46,2,shopping,singular,past,The shopkeeper quickly sold an old watch.,7,baseline_b,1082
46,3,shopping,singular,past,The busy shopkeeper sold an old watch.,7,baseline_c,1083
46,4,shopping,singular,past,The busy shopkeeper quickly sold an old watch.,8,baseline_d,1084
46,5,shopping,singular,past,The shopkeeper in the corner sold an old watch.,9,control_a,1085
46,6,shopping,singular,past,The shopkeeper in the corner quickly sold an old watch.,10,control_b,1086
46,7,shopping,singular,past,The busy shopkeeper in the corner sold an old watch.,10,control_c,1087
46,8,shopping,singular,past,The busy shopkeeper in the corner quickly sold an old watch.,11,control_d,1088
46,9,shopping,singular,past,The shopkeeper who woke early sold an old watch.,9,standard_subject_a,1089
46,10,shopping,singular,past,The shopkeeper who woke early quickly sold an old watch.,10,standard_subject_b,1090
46,11,shopping,singular,past,The busy shopkeeper who woke early sold an old watch.,10,standard_subject_c,1091
46,12,shopping,singular,past,The busy shopkeeper who woke early quickly sold an old watch.,11,standard_subject_d,1092
46,13,shopping,singular,past,The shopkeeper who the child liked sold an old watch.,10,standard_object_a,1093
46,14,shopping,singular,past,The shopkeeper who the child liked quickly sold an old watch.,11,standard_object_b,1094
46,15,shopping,singular,past,The busy shopkeeper who the child liked sold an old watch.,11,standard_object_c,1095
46,16,shopping,singular,past,The busy shopkeeper who the child liked quickly sold an old watch.,12,standard_object_d,1096
46,17,shopping,singular,past,The shopkeeper who found the bag that had been lost sold an old watch.,14,nested_subject_a,1097
46,18,shopping,singular,past,The shopkeeper who found the bag that had been lost quickly sold an old watch.,15,nested_subject_b,1098
46,19,shopping,singular,past,The busy shopkeeper who found the bag that had been lost sold an old watch.,15,nested_subject_c,1099
46,20,shopping,singular,past,The busy shopkeeper who found the bag that had been lost quickly sold an old watch.,16,nested_subject_d,1100
46,21,shopping,singular,past,The shopkeeper who the customer who the store owner recommended liked sold an old watch.,15,nested_object_a,1101
46,22,shopping,singular,past,The shopkeeper who the customer who the store owner recommended liked quickly sold an old watch.,16,nested_object_b,1102
46,23,shopping,singular,past,The busy shopkeeper who the customer who the store owner recommended liked sold an old watch.,16,nested_object_c,1103
46,24,shopping,singular,past,The busy shopkeeper who the customer who the store owner recommended liked quickly sold an old watch.,17,nested_object_d,1104
47,1,shopping,singular,present,The woman checks the price.,5,baseline_a,1105
47,2,shopping,singular,present,The woman quickly checks the price.,6,baseline_b,1106
47,3,shopping,singular,present,The old woman checks the price.,6,baseline_c,1107
47,4,shopping,singular,present,The old woman quickly checks the price.,7,baseline_d,1108
47,5,shopping,singular,present,The woman in the store checks the price.,8,control_a,1109
47,6,shopping,singular,present,The woman in the store quickly checks the price.,9,control_b,1110
47,7,shopping,singular,present,The old woman in the store checks the price.,9,control_c,1111
47,8,shopping,singular,present,The old woman in the store quickly checks the price.,10,control_d,1112
47,9,shopping,singular,present,The woman who knows the owner checks the price.,9,standard_subject_a,1113
47,10,shopping,singular,present,The woman who knows the owner quickly checks the price.,10,standard_subject_b,1114
47,11,shopping,singular,present,The old woman who knows the owner checks the price.,10,standard_subject_c,1115
47,12,shopping,singular,present,The old woman who knows the owner quickly checks the price.,11,standard_subject_d,1116
47,13,shopping,singular,present,The woman who the manager employs checks the price.,9,standard_object_a,1117
47,14,shopping,singular,present,The woman who the manager employs quickly checks the price.,10,standard_object_b,1118
47,15,shopping,singular,present,The old woman who the manager employs checks the price.,10,standard_object_c,1119
47,16,shopping,singular,present,The old woman who the manager employs quickly checks the price.,11,standard_object_d,1120
47,17,shopping,singular,present,The woman who received the email that was sent yesterday checks the price.,13,nested_subject_a,1121
47,18,shopping,singular,present,The woman who received the email that was sent yesterday quickly checks the price.,14,nested_subject_b,1122
47,19,shopping,singular,present,The old woman who received the email that was sent yesterday checks the price.,14,nested_subject_c,1123
47,20,shopping,singular,present,The old woman who received the email that was sent yesterday quickly checks the price.,15,nested_subject_d,1124
47,21,shopping,singular,present,The woman who the cashier who the company trained helps checks the price.,13,nested_object_a,1125
47,22,shopping,singular,present,The woman who the cashier who the company trained helps quickly checks the price.,14,nested_object_b,1126
47,23,shopping,singular,present,The old woman who the cashier who the company trained helps checks the price.,14,nested_object_c,1127
47,24,shopping,singular,present,The old woman who the cashier who the company trained helps quickly checks the price.,15,nested_object_d,1128
48,1,sport,singular,past,The team won prizes.,4,baseline_a,1129
48,2,sport,singular,past,The team unexpectedly won prizes.,5,baseline_b,1130
48,3,sport,singular,past,The successful team won prizes.,5,baseline_c,1131
48,4,sport,singular,past,The successful team unexpectedly won prizes.,6,baseline_d,1132
48,5,sport,singular,past,The team on the field won prizes.,7,control_a,1133
48,6,sport,singular,past,The team on the field unexpectedly won prizes.,8,control_b,1134
48,7,sport,singular,past,The successful team on the field won prizes.,8,control_c,1135
48,8,sport,singular,past,The successful team on the field unexpectedly won prizes.,9,control_d,1136
48,9,sport,singular,past,The team that practiced won prizes.,6,standard_subject_a,1137
48,10,sport,singular,past,The team that practiced unexpectedly won prizes.,7,standard_subject_b,1138
48,11,sport,singular,past,The successful team that practiced won prizes.,7,standard_subject_c,1139
48,12,sport,singular,past,The successful team that practiced unexpectedly won prizes.,8,standard_subject_d,1140
48,13,sport,singular,past,The team that the fans cheered won prizes.,8,standard_object_a,1141
48,14,sport,singular,past,The team that the fans cheered unexpectedly won prizes.,9,standard_object_b,1142
48,15,sport,singular,past,The successful team that the fans cheered won prizes.,9,standard_object_c,1143
48,16,sport,singular,past,The successful team that the fans cheered unexpectedly won prizes.,10,standard_object_d,1144
48,17,sport,singular,past,The team that followed strategies that worked well won prizes.,10,nested_subject_a,1145
48,18,sport,singular,past,The team that followed strategies that worked well unexpectedly won prizes.,11,nested_subject_b,1146
48,19,sport,singular,past,The successful team that followed strategies that worked well won prizes.,11,nested_subject_c,1147
48,20,sport,singular,past,The successful team that followed strategies that worked well unexpectedly won prizes.,12,nested_subject_d,1148
48,21,sport,singular,past,The team that the coaches who the recruiters hired advised won prizes.,12,nested_object_a,1149
48,22,sport,singular,past,The team that the coaches who the recruiters hired advised unexpectedly won prizes.,13,nested_object_b,1150
48,23,sport,singular,past,The successful team that the coaches who the recruiters hired advised won prizes.,13,nested_object_c,1151
48,24,sport,singular,past,The successful team that the coaches who the recruiters hired advised unexpectedly won prizes.,14,nested_object_d,1152
49,1,sport,plural,present,The players win many trophies.,5,baseline_a,1153
49,2,sport,plural,present,The players proudly win many trophies.,6,baseline_b,1154
49,3,sport,plural,present,The experienced players win many trophies.,6,baseline_c,1155
49,4,sport,plural,present,The experienced players proudly win many trophies.,7,baseline_d,1156
49,5,sport,plural,present,The players in the stadium win many trophies.,8,control_a,1157
49,6,sport,plural,present,The players in the stadium proudly win many trophies.,9,control_b,1158
49,7,sport,plural,present,The experienced players in the stadium win many trophies.,9,control_c,1159
49,8,sport,plural,present,The experienced players in the stadium proudly win many trophies.,10,control_d,1160
49,9,sport,plural,present,The players who practice every day win many trophies.,9,standard_subject_a,1161
49,10,sport,plural,present,The players who practice every day proudly win many trophies.,10,standard_subject_b,1162
49,11,sport,plural,present,The experienced players who practice every day win many trophies.,10,standard_subject_c,1163
49,12,sport,plural,present,The experienced players who practice every day proudly win many trophies.,11,standard_subject_d,1164
49,13,sport,plural,present,The players who the officials select win many trophies.,9,standard_object_a,1165
49,14,sport,plural,present,The players who the officials select proudly win many trophies.,10,standard_object_b,1166
49,15,sport,plural,present,The experienced players who the officials select win many trophies.,10,standard_object_c,1167
49,16,sport,plural,present,The experienced players who the officials select proudly win many trophies.,11,standard_object_d,1168
49,17,sport,plural,present,The players who read the books that contain new strategies win many trophies.,13,nested_subject_a,1169
49,18,sport,plural,present,The players who read the books that contain new strategies proudly win many trophies.,14,nested_subject_b,1170
49,19,sport,plural,present,The experienced players who read the books that contain new strategies win many trophies.,14,nested_subject_c,1171
49,20,sport,plural,present,The experienced players who read the books that contain new strategies proudly win many trophies.,15,nested_subject_d,1172
49,21,sport,plural,present,The players who the coaches who the recruiters hire assist win many trophies.,13,nested_object_a,1173
49,22,sport,plural,present,The players who the coaches who the recruiters hire assist proudly win many trophies.,14,nested_object_b,1174
49,23,sport,plural,present,The experienced players who the coaches who the recruiters hire assist win many trophies.,14,nested_object_c,1175
49,24,sport,plural,present,The experienced players who the coaches who the recruiters hire assist proudly win many trophies.,15,nested_object_d,1176
50,1,sport,plural,past,The runners sprinted down the track.,6,baseline_a,1177
50,2,sport,plural,past,The runners recklessly sprinted down the track.,7,baseline_b,1178
50,3,sport,plural,past,The runners runner sprinted down the track.,7,baseline_c,1179
50,4,sport,plural,past,The runners runner recklessly sprinted down the track.,8,baseline_d,1180
50,5,sport,plural,past,The runners in shorts sprinted down the track.,8,control_a,1181
50,6,sport,plural,past,The runners in shorts recklessly sprinted down the track.,9,control_b,1182
50,7,sport,plural,past,The young runners in shorts sprinted down the track.,9,control_c,1183
50,8,sport,plural,past,The young runners in shorts recklessly sprinted down the track.,10,control_d,1184
50,9,sport,plural,past,The runners who waited patiently sprinted down the track.,9,standard_subject_a,1185
50,10,sport,plural,past,The runners who waited patiently recklessly sprinted down the track.,10,standard_subject_b,1186
50,11,sport,plural,past,The young runners who waited patiently sprinted down the track.,10,standard_subject_c,1187
50,12,sport,plural,past,The young runners who waited patiently recklessly sprinted down the track.,11,standard_subject_d,1188
50,13,sport,plural,past,The runners who the coachs chose sprinted down the track.,10,standard_object_a,1189
50,14,sport,plural,past,The runners who the coachs chose recklessly sprinted down the track.,11,standard_object_b,1190
50,15,sport,plural,past,The young runners who the coachs chose sprinted down the track.,11,standard_object_c,1191
50,16,sport,plural,past,The young runners who the coachs chose recklessly sprinted down the track.,12,standard_object_d,1192
50,17,sport,plural,past,The runners who passed the coachs that encouraged them sprinted down the track.,14,nested_subject_a,1193
50,18,sport,plural,past,The runners who passed the coachs that encouraged them recklessly sprinted down the track.,15,nested_subject_b,1194
50,19,sport,plural,past,The young runners who passed the coachs that encouraged them sprinted down the track.,15,nested_subject_c,1195
50,20,sport,plural,past,The young runners who passed the coachs that encouraged them recklessly sprinted down the track.,16,nested_subject_d,1196
50,21,sport,plural,past,The runners who the captains who the referees trusted appreciated sprinted down the track.,14,nested_object_a,1197
50,22,sport,plural,past,The runners who the captains who the referees trusted appreciated recklessly sprinted down the track.,15,nested_object_b,1198
50,23,sport,plural,past,The young runners who the captains who the referees trusted appreciated sprinted down the track.,15,nested_object_c,1199
50,24,sport,plural,past,The young runners who the captains who the referees trusted appreciated recklessly sprinted down the track.,16,nested_object_d,1200
51,1,sport,singular,present,The athlete runs the track.,5,baseline_a,1201
51,2,sport,singular,present,The athlete successfully runs the track.,6,baseline_b,1202
51,3,sport,singular,present,The skilled athlete runs the track.,6,baseline_c,1203
51,4,sport,singular,present,The skilled athlete successfully runs the track.,7,baseline_d,1204
51,5,sport,singular,present,The athlete in the gym runs the track.,8,control_a,1205
51,6,sport,singular,present,The athlete in the gym successfully runs the track.,9,control_b,1206
51,7,sport,singular,present,The skilled athlete in the gym runs the track.,9,control_c,1207
51,8,sport,singular,present,The skilled athlete in the gym successfully runs the track.,10,control_d,1208
51,9,sport,singular,present,The athlete who trained well runs the track.,8,standard_subject_a,1209
51,10,sport,singular,present,The athlete who trained well successfully runs the track.,9,standard_subject_b,1210
51,11,sport,singular,present,The skilled athlete who trained well runs the track.,9,standard_subject_c,1211
51,12,sport,singular,present,The skilled athlete who trained well successfully runs the track.,10,standard_subject_d,1212
51,13,sport,singular,present,The athlete who the coach selected runs the track.,9,standard_object_a,1213
51,14,sport,singular,present,The athlete who the coach selected successfully runs the track.,10,standard_object_b,1214
51,15,sport,singular,present,The skilled athlete who the coach selected runs the track.,10,standard_object_c,1215
51,16,sport,singular,present,The skilled athlete who the coach selected successfully runs the track.,11,standard_object_d,1216
51,17,sport,singular,present,The athlete who read the manual that was provided runs the track.,12,nested_subject_a,1217
51,18,sport,singular,present,The athlete who read the manual that was provided successfully runs the track.,13,nested_subject_b,1218
51,19,sport,singular,present,The skilled athlete who read the manual that was provided runs the track.,13,nested_subject_c,1219
51,20,sport,singular,present,The skilled athlete who read the manual that was provided successfully runs the track.,14,nested_subject_d,1220
51,21,sport,singular,present,The athlete who the trainer who the gym employs supports runs the track.,13,nested_object_a,1221
51,22,sport,singular,present,The athlete who the trainer who the gym employs supports successfully runs the track.,14,nested_object_b,1222
51,23,sport,singular,present,The skilled athlete who the trainer who the gym employs supports runs the track.,14,nested_object_c,1223
51,24,sport,singular,present,The skilled athlete who the trainer who the gym employs supports successfully runs the track.,15,nested_object_d,1224
52,1,transport,plural,present,Operators operate the buses at night.,6,baseline_a,1225
52,2,transport,plural,present,Operators efficiently operate the buses at night.,7,baseline_b,1226
52,3,transport,plural,present,Experienced operators operate the buses at night.,7,baseline_c,1227
52,4,transport,plural,present,Experienced operators efficiently operate the buses at night.,8,baseline_d,1228
52,5,transport,plural,present,Operators in the control room operate the buses at night.,10,control_a,1229
52,6,transport,plural,present,Operators in the control room efficiently operate the buses at night.,11,control_b,1230
52,7,transport,plural,present,Experienced operators in the control room operate the buses at night.,11,control_c,1231
52,8,transport,plural,present,Experienced operators in the control room efficiently operate the buses at night.,12,control_d,1232
52,9,transport,plural,present,Operators who studied traffic patterns operate the buses at night.,10,standard_subject_a,1233
52,10,transport,plural,present,Operators who studied traffic patterns efficiently operate the buses at night.,11,standard_subject_b,1234
52,11,transport,plural,present,Experienced operators who studied traffic patterns operate the buses at night.,11,standard_subject_c,1235
52,12,transport,plural,present,Experienced operators who studied traffic patterns efficiently operate the buses at night.,12,standard_subject_d,1236
52,13,transport,plural,present,Operators that the engineers trained operate the buses at night.,10,standard_object_a,1237
52,14,transport,plural,present,Operators that the engineers trained efficiently operate the buses at night.,11,standard_object_b,1238
52,15,transport,plural,present,Experienced operators that the engineers trained operate the buses at night.,11,standard_object_c,1239
52,16,transport,plural,present,Experienced operators that the engineers trained efficiently operate the buses at night.,12,standard_object_d,1240
52,17,transport,plural,present,Operators who checked the maps that the analysts created operate the buses at night.,14,nested_subject_a,1241
52,18,transport,plural,present,Operators who checked the maps that the analysts created efficiently operate the buses at night.,15,nested_subject_b,1242
52,19,transport,plural,present,Experienced operators who checked the maps that the analysts created operate the buses at night.,15,nested_subject_c,1243
52,20,transport,plural,present,Experienced operators who checked the maps that the analysts created efficiently operate the buses at night.,16,nested_subject_d,1244
52,21,transport,plural,present,Operators that the drivers that the agency hired trust operate the buses at night.,14,nested_object_a,1245
52,22,transport,plural,present,Operators that the drivers that the agency hired trust efficiently operate the buses at night.,15,nested_object_b,1246
52,23,transport,plural,present,Experienced operators that the drivers that the agency hired trust operate the buses at night.,15,nested_object_c,1247
52,24,transport,plural,present,Experienced operators that the drivers that the agency hired trust efficiently operate the buses at night.,16,nested_object_d,1248
53,1,transport,singular,past,The pilot flew the plane.,6,baseline_a,1249
53,2,transport,singular,past,The pilot successfully flew the plane.,7,baseline_b,1250
53,3,transport,singular,past,The experienced pilot flew the plane.,7,baseline_c,1251
53,4,transport,singular,past,The experienced pilot successfully flew the plane.,8,baseline_d,1252
53,5,transport,singular,past,The pilot in the cockpit flew the plane.,9,control_a,1253
53,6,transport,singular,past,The pilot in the cockpit successfully flew the plane.,10,control_b,1254
53,7,transport,singular,past,The experienced pilot in the cockpit flew the plane.,10,control_c,1255
53,8,transport,singular,past,The experienced pilot in the cockpit successfully flew the plane.,11,control_d,1256
53,9,transport,singular,past,The pilot who studied hard flew the plane.,9,standard_subject_a,1257
53,10,transport,singular,past,The pilot who studied hard successfully flew the plane.,10,standard_subject_b,1258
